Date,Open,High,Low,Close,Volume,10 MA,20 MA,30 MA,26 MA,26 EMA,12 EMA,MACD,Daily return
2015-09-23,622.05,628.93,620.0,622.36,1470949,629.4119999999999,622.772,627.9150000000001,623.2096153846157,624.575648529719,626.615698008078,2.040049478358924,-0.0005299587274567585
2015-09-24,616.64,627.32,612.4,625.8,2240098,629.8569999999999,622.631,626.7896666666667,622.0430769230774,624.6663415803018,626.4902060068349,1.8238644265330777,0.005527347515907
2015-09-25,629.77,629.77,611.0,611.97,2174009,628.4769999999999,621.3489999999999,625.307,620.1611538461543,623.7258684818427,624.2563281596263,0.5304596777835968,-0.022099712368168656
2015-09-28,610.34,614.6,589.38,594.89,3127667,625.6419999999999,619.5745,623.2326666666667,618.163461538462,621.589871175297,619.7384315196781,-1.8514396556189467,-0.027909864862656786
2015-09-29,597.28,605.0,590.22,594.97,2310284,621.6249999999999,618.4104999999998,621.0360000000001,617.4900000000005,619.6180228410602,615.9279035935697,-3.690119247490543,0.00013447864311055824
2015-09-30,603.28,608.76,600.73,608.42,2413441,618.8689999999999,618.9419999999998,619.4456666666666,618.213461538462,618.788537320906,614.7728415022502,-4.015695818655786,0.022606181824293525
2015-10-01,608.37,612.09,599.85,611.29,1867601,615.7079999999999,618.7894999999999,617.7919999999999,619.3376923076928,618.2330886569039,614.2370197326728,-3.9960689242310536,0.004717136188816973
2015-10-02,607.2,627.34,603.13,626.91,2684805,615.4739999999999,619.8224999999999,617.1279999999999,619.2719230769236,618.8758243894501,616.1867090045706,-2.6891153848795284,0.025552520080485586
2015-10-06,638.84,649.25,636.53,645.44,2166264,616.4739999999998,622.0594999999998,618.2266666666666,619.5730769230775,620.8435455205957,620.6872153115622,-0.1563302090335128,0.029557671755116477
2015-10-12,642.09,648.5,639.01,646.67,1276134,618.8719999999997,623.6599999999999,620.1286666666664,620.1996153846159,622.7566202010368,624.684566802093,1.9279466010561919,0.0019056767476448577
2015-10-13,643.15,657.81,643.15,652.3,1807685,621.8659999999998,625.6389999999999,622.4699999999997,621.5092307692313,624.9450229183776,628.933094986388,3.9880720680104105,0.008706140689996422
2015-10-14,653.21,659.39,648.85,651.16,1415468,624.4019999999998,627.1294999999998,623.2213333333331,623.5619230769236,626.8868765345997,632.3526188346372,5.465742300037505,-0.0017476621186570673
2015-10-15,654.66,663.13,654.46,661.74,1885737,629.3789999999997,628.9279999999998,624.0256666666664,625.3850000000004,629.4685936457463,636.8737543985404,7.405160752794131,0.01624792677682918
2015-10-16,664.11,664.97,657.2,662.2,1611128,636.1099999999997,630.8759999999999,625.0863333333331,627.5369230769236,631.8931459705176,640.770099875689,8.876953905171376,0.0006951370628949238
2015-10-19,661.18,666.82,659.58,666.1,1477340,643.2229999999997,632.4239999999999,626.6813333333331,630.0523076923081,634.4269905958416,644.6670075871223,10.24001699128064,0.005889459377831363
2015-10-20,664.04,664.72,644.2,650.28,2498215,647.4089999999997,633.1389999999999,628.4309999999997,631.4223076923081,635.6012891275968,645.5305448814113,9.92925575381446,-0.023750187659510646
2015-10-21,654.15,655.87,641.73,642.61,1794172,650.5409999999996,633.1245,629.373333333333,632.5719230769234,636.1204535258645,645.081230284271,8.960776758406496,-0.011794919111767221
2015-10-22,646.7,657.8,644.01,651.79,4070954,653.0289999999997,634.2515,630.891333333333,633.7426923076928,637.281161976148,646.1133487020755,8.8321867259275,0.014285491978027087
2015-10-23,727.5,730.0,701.5,702.0,6653923,658.6849999999997,637.5794999999999,634.2679999999997,636.6746153846159,642.0751549649814,654.7112950556033,12.636140090621893,0.07703401402292154
2015-10-26,701.55,719.15,701.26,712.78,2716615,665.2959999999996,642.084,637.5386666666662,640.1184615384619,647.3125559382535,663.6449419701266,16.33238603187317,0.015356125356125405
2015-10-27,707.38,713.62,704.55,708.49,2245796,670.9149999999996,646.3904999999999,640.7309999999997,642.9396153846158,651.8442225029911,670.5441816670307,18.69995916403957,-0.006018687393024469
2015-10-28,707.33,712.98,703.08,712.95,2178917,677.0939999999996,650.7479999999999,643.784333333333,645.9000000000004,656.3705801295386,677.0681537182571,20.69757358871857,0.0062950782650426085
2015-10-29,710.5,718.26,710.01,716.92,1455965,682.6119999999996,655.9955,646.8226666666664,648.7469230769234,660.8557257716535,683.1992069923717,22.343481220718218,0.005568412932183131
2015-10-30,715.73,718.0,710.05,710.81,1908774,687.4729999999997,661.7915,649.7416666666663,651.8838461538465,664.5560450009608,687.4470213012378,22.890976300276975,-0.008522568766389571
2015-11-02,711.06,721.62,705.85,721.11,1886250,692.9739999999996,668.0985000000001,652.607333333333,655.1788461538466,668.7452295989578,692.6259411010475,23.88071150208964,0.014490510825677871
2015-11-03,718.86,724.65,714.72,722.16,1565379,700.1619999999996,673.7855000000001,655.4799999999997,659.0046153846159,672.7018816599422,697.1696424701173,24.46776081017515,0.001456088530182642
2015-11-04,722.0,733.1,721.9,728.11,1706700,708.7119999999996,679.6265000000001,658.320333333333,663.0719230769236,676.8061890289032,701.9296974747148,25.12350844581158,0.008239171374764709
2015-11-05,729.47,739.48,729.47,731.25,1861550,716.6579999999997,684.8435000000002,661.720333333333,667.1276923076929,680.8390660143442,706.4405132478356,25.6014472334914,0.0043125351938579914
2015-11-06,731.5,735.41,727.01,733.76,1511599,719.8339999999996,689.2595000000001,664.9976666666663,671.8119230769236,684.759137087346,710.6435112097071,25.884374122361123,0.0034324786324786416
2015-11-09,730.2,734.71,719.43,724.89,2069807,721.0449999999997,693.1705000000001,668.404333333333,676.8119230769236,687.7317949256626,712.835278715906,25.103483790243445,-0.012088421282163142
2015-11-10,724.4,730.59,718.5,728.32,1607994,723.0279999999997,696.9715000000001,671.936333333333,681.9407692307697,690.7383298768939,715.2175435288436,24.47921365194975,0.004731752403813072
2015-11-11,732.46,741.0,730.23,735.4,1366995,725.2729999999997,701.1835000000001,675.5896666666664,686.8246153846159,694.0466030033011,718.3225368320985,24.275933828797406,0.00972100175746915
2015-11-12,731.0,737.8,728.64,731.23,1837154,726.7039999999997,704.6580000000001,679.5649999999997,691.4376923076927,696.8009296822679,720.308300396391,23.507370714123113,-0.0056703834647809925
2015-11-13,729.17,731.15,716.73,717.0,2075504,727.3229999999998,707.398,683.635333333333,694.9026923076927,698.2971576038807,719.7993311046386,21.502173500757863,-0.019460361309027285
2015-11-16,715.6,729.49,711.33,728.96,1905893,728.1079999999998,710.541,688.1016666666662,698.1150000000005,700.5684799525307,721.208664780848,20.640184828317388,0.016680613668061506
2015-11-17,729.29,731.84,723.03,725.3,1510903,728.4219999999998,714.292,691.9976666666663,701.1392307692313,702.4004449155551,721.8381009684099,19.437656052854777,-0.005020851624231937
2015-11-18,727.58,741.41,727.0,740.0,1684259,729.6109999999999,719.1614999999999,696.2879999999997,704.5123076923082,705.1855978690846,724.6322392809622,19.446641411877522,0.020267475527367962
2015-11-19,738.74,742.0,737.43,738.41,1327879,730.3269999999999,723.4925,700.0046666666663,707.8680769230775,707.6466652868224,726.7518947761988,19.10522948937637,-0.002148648648648721
2015-11-20,746.53,757.92,743.0,756.6,2213284,732.6109999999999,726.2225,703.7099999999996,711.5165384615389,711.2728390378611,731.343910964476,20.071071926614877,0.024634010915345117
2015-11-23,757.45,762.71,751.82,755.98,1415385,735.7199999999998,728.3824999999999,707.3536666666663,715.1234615384619,714.5844812749843,735.1340785084028,20.549597233418467,-0.0008194554586307135
2015-11-24,752.0,755.28,737.63,748.28,2334197,737.7159999999998,730.372,710.5529999999997,718.2842307692312,717.0804461025848,737.1565279686486,20.07608186606376,-0.01018545464165721
2015-11-25,748.14,752.0,746.06,748.15,1122224,738.9909999999998,732.1319999999998,713.7859999999997,722.048461538462,719.3818949471886,738.8478313580872,19.46593641089862,-0.00017373175816537412
2015-11-27,748.46,753.41,747.49,750.26,838528,740.8939999999999,733.7989999999999,716.7366666666662,726.1888461538466,721.6691623633651,740.6035496106892,18.93438724732414,0.002820290048787033
2015-11-30,748.81,754.93,741.27,742.6,2097624,743.454,735.3884999999999,719.4166666666662,729.6815384615388,723.2195950164023,740.9106958244294,17.691100808027045,-0.010209793938101397
2015-12-01,747.11,768.95,746.7,767.04,2134621,747.2619999999998,737.6849999999998,722.7813333333329,732.1830769230772,726.465551397647,744.9305887745171,18.4650373768701,0.032911392405063244
2015-12-02,768.9,775.96,758.96,762.38,2230373,750.9699999999998,739.6959999999998,726.5179999999997,734.0907692307696,729.1258812701983,747.6151135784376,18.489232308239252,-0.0060753024614100815
2015-12-03,766.01,769.0,745.63,752.54,2590641,752.2239999999998,740.9174999999998,730.182333333333,735.7850000000004,730.8602606445037,748.3727884125242,17.512527768020504,-0.012906949290380165
2015-12-04,753.1,768.49,750.0,766.81,2757283,755.0639999999997,742.6954999999997,734.016333333333,737.8565384615389,733.5232045977841,751.2092825029052,17.686077905121124,0.0189624471788874
2015-12-07,767.77,768.73,755.09,763.25,1812314,755.7289999999997,744.1699999999997,736.0579999999997,739.638461538462,735.7251896700332,753.0617005793814,17.33651090934825,-0.004642610294597005
2015-12-08,757.89,764.8,754.2,762.37,1829475,756.3679999999998,746.0439999999998,737.7109999999997,741.6215384615389,737.6988795130302,754.4937466440919,16.794867131061665,-0.0011529642974124066
2015-12-09,759.17,764.23,737.0,751.61,2699990,756.7009999999999,747.2084999999998,739.148333333333,742.7946153846158,738.7293329737658,754.0500933142315,15.320760340465654,-0.01411388171098027
2015-12-10,752.85,755.85,743.83,749.46,1988380,756.832,747.9114999999999,740.365333333333,743.8446153846157,739.5241972631627,753.343925112042,13.819727848879324,-0.00286052607070153
2015-12-11,741.16,745.71,736.75,738.87,2224410,755.693,748.2935,741.0969999999996,744.2584615384619,739.47573820295,751.1171674024971,11.641429199547133,-0.014130173725082074
2015-12-14,741.79,748.73,724.17,747.77,2412497,756.21,749.832,742.3289999999996,744.8938461538465,740.090128008922,750.6022185713438,10.512090562421804,0.01204542071000314
2015-12-15,753.0,758.08,743.01,743.4,2666229,753.846,750.5539999999999,743.0719999999997,745.2646153846158,740.3353037279372,749.4941849449831,9.15888121704586,-0.005844042954384343
2015-12-16,750.0,760.59,739.44,758.09,1993251,753.4169999999999,752.1935,744.2696666666664,746.541538461539,741.6504664940886,750.8166180303704,9.166151536281745,0.01976055959106815
2015-12-17,762.42,762.68,749.0,749.43,1553418,753.1059999999999,752.665,744.980333333333,747.353461538462,742.2267282674532,750.6032921795442,8.376563912091001,-0.011423445765014861
2015-12-18,746.51,754.13,738.15,739.31,3148743,750.356,752.7099999999999,745.2489999999997,747.5038461538467,742.0106743105424,748.8658626134605,6.855188302918123,-0.01350359606634377
2015-12-21,746.13,750.0,740.0,747.77,1525703,748.808,752.2684999999999,745.7159999999998,748.1400000000006,742.4372910487085,748.6972683652359,6.259977316527397,0.011443102352193257
2015-12-22,751.65,754.85,745.53,750.0,1365520,747.571,751.9694999999999,746.5529999999998,749.4092307692313,742.9974917366052,748.8976886167382,5.900196880132967,0.0029822004092168175
2015-12-23,753.47,754.21,744.0,750.31,1566726,747.441,752.0709999999999,747.2859999999998,750.2303846153852,743.5391590376125,749.1149672910861,5.57580825347361,0.0004133333333331546
2015-12-24,749.55,751.35,746.62,748.4,527223,747.3350000000002,752.0835,747.7193333333331,751.1188461538469,743.8992213448096,749.0049723232266,5.105750978417063,-0.0025456144793485347
2015-12-28,752.92,762.99,749.52,762.51,1515716,749.6990000000001,752.6959999999999,748.7619999999998,751.9846153846161,745.2777975900117,751.0826688888841,5.804871298872399,0.018853554249064652
2015-12-29,766.69,779.98,766.43,776.6,1765012,752.582,754.396,750.7486666666664,753.4534615384621,747.5979608071054,755.0084121367481,7.410451329642683,0.01847844618431238
2015-12-30,776.6,777.6,766.9,771.0,1293521,755.342,754.5939999999998,752.1499999999997,754.0073076923084,749.3314452440732,757.4686564234022,8.137211179329029,-0.0072109193922225145
2015-12-31,769.5,769.5,758.34,758.88,1500923,755.4209999999999,754.4189999999999,753.2693333333332,754.1188461538469,750.0387456161262,757.6857862044172,7.64704058829102,-0.015719844357976687
2016-01-04,743.0,744.06,731.26,741.84,3258199,754.6619999999999,753.8839999999998,753.3306666666665,753.8711538461546,749.4314311103312,755.2479729421992,5.816541831867994,-0.022454142947501587
2016-01-05,746.45,752.0,738.64,742.58,1950691,754.9889999999999,752.6724999999999,753.4696666666665,753.6569230769238,748.923917682594,753.2990540280147,4.3751363454206285,0.000997519680793646
2016-01-06,730.0,747.18,728.92,743.62,1947034,754.574,751.6909999999999,753.0369999999999,753.4015384615393,748.5310348825767,751.8099687929354,3.27893391035866,0.0014005225026259005
2016-01-07,730.31,738.5,719.06,726.39,2963741,752.213,749.8919999999998,752.0506666666665,752.7780769230777,746.8909581909259,747.899204363253,1.0082461723271763,-0.023170436513272885
2016-01-08,731.45,733.23,713.0,714.47,2450857,748.6289999999999,748.0349999999997,750.9236666666667,750.7561538461547,744.4894056866715,742.7562498458295,-1.7331558408419596,-0.016409917537410945
2016-01-11,716.61,718.86,703.54,716.03,2090621,745.392,746.3634999999998,749.8529999999998,748.9734615384623,742.3813015246152,738.6445191003173,-3.7367824242978713,0.0021834366733382016
2016-01-12,721.68,728.75,717.32,726.07,2024509,741.7479999999999,745.7234999999998,749.0466666666666,747.9553846153854,741.1730569475384,736.7099777002686,-4.463079247269775,0.01402175886485213
2016-01-13,730.85,734.74,698.61,700.56,2468295,734.1439999999999,743.3629999999997,747.6453333333334,745.4073076923084,738.1646823134195,731.1484426694581,-7.0162396439613985,-0.03513435343699656
2016-01-14,705.38,721.92,689.1,714.72,2211853,728.5159999999998,741.9289999999997,745.9013333333334,743.54076923077,736.4280391548187,728.6209899510799,-7.80704920373887,0.020212401507365696
2016-01-15,692.29,706.74,685.37,694.45,3592449,722.0729999999999,738.7469999999997,743.6370000000001,740.9284615384623,733.3185547327382,723.3639145739907,-9.954640158747566,-0.028360756659950748
2016-01-19,703.3,709.98,693.41,701.79,2258479,718.0679999999999,736.3649999999998,741.9453333333333,739.0123076923085,730.983106206031,720.0448507933767,-10.938255412654371,0.010569515443876298
2016-01-20,688.61,706.85,673.26,698.45,3439386,713.6549999999999,734.3219999999999,739.6666666666666,737.0503846153855,728.5732464603273,716.7225660559342,-11.850680404393074,-0.004759258467632699
2016-01-21,702.18,719.19,694.46,706.59,2410263,709.9519999999999,732.2629999999998,737.778,735.8088461538471,726.944857816907,715.1637097396366,-11.781148077270359,0.011654377550289974
2016-01-22,723.6,728.13,720.12,725.25,2006528,709.8379999999999,731.0254999999999,736.5406666666667,734.9426923076933,726.8193127922382,716.7154467027694,-10.103866089468738,0.026408525453233134
2016-01-25,723.58,729.68,710.01,711.67,1704641,709.5579999999998,729.0934999999998,735.2093333333333,733.7223076923085,725.6971414644106,715.9392241331126,-9.757917331298017,-0.018724577731816683
2016-01-26,713.85,718.28,706.48,713.04,1324300,709.2589999999998,727.3254999999998,733.9953333333334,731.9896153846162,724.7595754223634,715.4931896510952,-9.26638577126812,0.0019250495313838378
2016-01-27,713.67,718.24,694.39,699.99,2139970,706.6509999999998,724.1994999999998,732.6993333333335,730.0880769230778,722.9247920438886,713.1080835509267,-9.81670849296188,-0.018301918545944096
2016-01-28,722.22,733.69,712.35,730.96,2658016,709.6909999999998,721.9174999999998,732.139,729.7669230769238,723.5199926373919,715.8545322353996,-7.665460401992277,0.04424348919270282
2016-01-29,731.53,744.99,726.8,742.95,3394935,712.5139999999998,720.5149999999999,732.124,729.5815384615393,724.9592524513475,720.0230657376458,-4.9361867137017725,0.01640308635219445
2016-02-01,750.46,757.86,743.27,752.0,4801816,718.2689999999998,720.1709999999999,731.921,729.6584615384623,726.9622708002919,724.9425940857003,-2.019676714591583,0.012181169661484637
2016-02-02,784.5,789.87,764.65,764.65,6332431,724.5549999999997,721.3114999999999,732.4283333333334,730.2100000000008,729.7539544602099,731.0514257648233,1.2974713046133957,0.016821808510638192
2016-02-03,770.22,774.5,720.5,726.95,6171019,727.4049999999997,720.53,732.0163333333334,729.3850000000008,729.5462541287566,730.4204371856198,0.8741830568632167,-0.049303602955600545
